50241	B_M
54678	A_E
42055	B_M
44974	A_E
50268	B_M
58622	A_E
57925	B_M
45342	A_E
52665	B_M
53444	A_E
56640	B_M
XXXXX	A_E
47956	B_M
56640	A_E
45327	B_M
48286	A_E
48662	B_M
53286	A_E
51206	B_M
59023	B_M
53096	A_E
51427	B_M
51206	A_E
55625	B_M
51873	A_E
56868	A_E
51702	B_M
40260	A_E
56943	A_E
41275	B_M
57776	B_M
47478	A_E
51580	A_E
43259	A_E
58249	A_E
42027	B_M
47641	A_E
47924	B_M
48564	B_M
51791	A_E
